text,label,source
husband used work two job constantly so happy work home together.,joyful,empdial
recently adopted dog enjoying taking care it.,content,empdial
studied 1 whole year s.a.t. nailed every part test,content,empdial
women's restroom always look so dirty.,angry,empdial
looking forward trying get pregnant end year,joyful,empdial
knew dad would help test. good math,content,empdial
decided cleaning. trying get rid old stuff could not find throw stuff away,sad,empdial
so glad still parents. still act like baby thing work me.,joyful,empdial
felt very content recently. aunt sent e parcel full candy chocolate sun shining.,content,empdial
friend really rude me. so upset!,angry,empdial
time friend got new pair shoe wanting. jordans.,angry,empdial
felt pretty alone today. not hear anyone,sad,empdial
used friend's car permission. feel bad it.,sad,empdial
moved new one bedroom apartment. kind miss roommate already. so quite now.,sad,empdial
incredibly lucky stranger return new phone lost bus.,joyful,empdial
bumped old friend elementary school today.,content,empdial
opened corn cob worm it. hate bugs.,angry,empdial
let friend take car,content,empdial
dropped 5 dollar ice cream soon left store,sad,empdial
felt really guilty got babysitter kid,sad,empdial
know god going bless me.,joyful,empdial
girlfriend working abroad 4 years. female team.,content,empdial
paid bills. great feeling.,content,empdial
younger family lot money. one day went guitar shop stole guitar strings. still feel bad that.,sad,empdial
pet snake died,sad,empdial
day thinking great child. work worry paying bills. life so good back then.,sad,empdial
alwals terrified unknown,anxious,empdial
despair someone ruined everything nothing. continue ruin life everyone's around them. self destruct.,sad,empdial
go church every sunday.,content,empdial
entered name raffle church. cant wait see wins.,anxious,empdial
recently downloaded quest glory game series used play kid felt rushing back me.,content,empdial
felt way getting ready graduate school.,anxious,empdial
avoided fast food restaurant week feel good,joyful,empdial
yesterday paying attention driving almost person crosswalk. felt so bad knew wrong.,sad,empdial
"can't wait new super smash brother game released, seems like lot fun.",joyful,empdial
hoping win lottery week,joyful,empdial
girlfriend cheated,angry,empdial
mad last week car would not start. always giving problem,angry,empdial
girlfriend never let's sleep always talking not letting rest,angry,empdial
recently volunteered homeless shelter. one rewarding thing ever done.,content,empdial
"starting internship next couple weeks, excited!",joyful,empdial
"failed lot diet past, time able stay dedicated past four months. seeing great progress now!",content,empdial
so happy found new job!,joyful,empdial
"so bought lotto ticket week. yet again, lost",sad,empdial
received message sister. coming visit soon!,joyful,empdial
"so glad could affrod 65 inch tv, use 19 incher year",content,empdial
registered gym received membership card. start training tomorrow,joyful,empdial
seeing republican clearly directly rejecting notion climate change make afraid future planet. maybe headed doomsday scenario,anxious,empdial
purchased washer dryer combo lowe's came dent,sad,empdial
ride roller coaster first time! hope die!,anxious,empdial
"first night finally moved new place very nice. finally spot, myself, mean afford comfortably.",content,empdial
get final grade week think great time.,content,empdial
day got strange message distant relative. said needed surgery afford pay doctor. so worried.,anxious,empdial
"love walking dog late summer mornings. still cool, sun shining, still two week off.",content,empdial
"got ditched friend third time week, trying make plans. wish people so flaky days. feel like putting effort hang people vice versa?",sad,empdial
lived area entire life worked place 10 year. perfectly happy no need change.,content,empdial
friend answered call 2 week now. know what's going on.,anxious,empdial
somebody kid dirty diaper flight last week.,angry,empdial
friend adopted really elderly dog. so proud her.,content,empdial
"not like around large animals, especially bears.",anxious,empdial
love relationship husband. amazing marriage.,content,empdial
practicing speaking front people 4 month now. think ready open mic night.,content,empdial
perfectly satisfied no car. everything need within walking distance.,content,empdial
friend mine got new wrangler. want one so bad,angry,empdial
care brother lot think started hang wrong type crowd.,content,empdial
upset didnt win lottery day,angry,empdial
already booked flight requesting holiday.,joyful,empdial
planned trip see solar eclipse friend. day planned leaving friend said get work. ended watch tv.,sad,empdial
"there's girl work constantly thing big things! given no reason! last week, someone gave car even though good one already! never happens",angry,empdial
so close giving birth... could day,joyful,empdial
charger finally getting national love,anxious,empdial
told friend deepest secret,content,empdial
best friend got girlfriend smoking hot. wish could find girl like that. know it.,angry,empdial
went skydiving day so scared hop plane. chilling experience.,anxious,empdial
told son not drink near computer anyway. spilt drink gaming computer!,angry,empdial
woke early today work. child still watching cartoons!,anxious,empdial
"bos cancer, so trying very hard work extra make thing easier her.",content,empdial
mom take care so much. feel like mother teresa!,content,empdial
husband came home early business trip dinner ready got home work! shocked say least!,anxious,empdial
live myself. really sad,sad,empdial
everyone better car do. make sick,angry,empdial
week ago 3 year old broke favorite eyeshadows.,angry,empdial
left bread fridge got moldy.,angry,empdial
"cat died last week, not",sad,empdial
"jealous coworker, super smart athletic",angry,empdial
driving interstate noticed woman hitchhiking. wanted pull help something told not too.,anxious,empdial
took final exam class friday. studied too busy partying. amazingly despite not knowing anything going got a!,anxious,empdial
went restaurant found hair pizza.,angry,empdial
best friend bought new porsche. very envious him.,angry,empdial
forgot make credit card payment yesterday. feel so bad told day yesterday not forget.,sad,empdial
"one time hit guy liked work. really interested him, said no boyfriend.",content,empdial
living father paid 3 month rent advance me.,joyful,empdial
friend got new girlfriend no idea so fast. take month find person want,angry,empdial
washed car last week supposed drive parade. got home realized whatever chemical used car wash stripped car's paint!,angry,empdial
sister talked going roller coaster her. hated it!,anxious,empdial
sometimes feel lonely. single live alone.,sad,empdial
"garage, lot cockroachs. complained landlord nothing.",angry,empdial
"smoked cigarette today, two month smoking. feel bad.",sad,empdial
cried night found best friend died.,sad,empdial
life really not happy place. pain so many love care hurt others.,sad,empdial
worked day came home whole house wreck. husband whole month clean one bit house make dinner.,sad,empdial
