text,label,source
afraid academic result face several problems. scared limitation unlimited problem not know cope them.,anxious,isear
forgot meeting work.,sad,isear
"leaving home decided leave without saying good bye young brother. brother saw said, not say good bye me? 31 2 year old.",sad,isear
celebration graduation day orchestra playing garden part orchestra .,joyful,isear
chatted girl love. however fallen love me. felt responsible sorrow.,sad,isear
"child, sometimes forced eat thing disgusted me.",angry,isear
"whenever alone dark room, walk alone street, sleep alone room night see something partly visible. emotion very strong 8 year old child saw something horrible.",anxious,isear
felt saw headmaster blushed ingratiating high ranking officials.,angry,isear
driving deer suddenly appeared front car lot traffic behind me.,anxious,isear
"upon moving away home first time different city, felt no longer wing parent even though would always help me. felt sense loss, alone world, responsible actions.",sad,isear
contract shop signed.,joyful,isear
finding life span china shorter west.,sad,isear
recently saw young girl fawning man. money things. ashamed woman.,sad,isear
work.,sad,isear
making sexual pas cousin very close personal relationship.,sad,isear
time ashamed presenting seminary even speak class.,sad,isear
"social evening father, brother, sister, close friend father's 2nd wife argument father, abused friend sticking me.",angry,isear
"sleeping alone tent, hearing several noise rustling etc, afraid people no good.",anxious,isear
speak harshly parent though mean good.,sad,isear
troubled hair growing neck. troubled long time much ashamed someone brought hand close face.,sad,isear
"phoned great britain tell could go there, wished, summer.",joyful,isear
"christmas holidays, met old friends, not seen six months.",joyful,isear
"car accident. travelling passenger along narrow bitumen road night trying overtake semi trailer. truck pulled onto side hit wet dirt, swerved back truck, back onto verge, guide post ditch.",anxious,isear
"afraid driving special seat mororcycle, mainly certain colleague exces self confidence drive beyond limit measure traffic main victim always person sits behind driver.",anxious,isear
patient asked read certain prescription unable so. patient dissappointed lost hope me.,sad,isear
lying grandparent visiting boyfriend chico.,sad,isear
"uncle found sexual intercourse distant relative mine sitting room, couch. failed stop get up, carried on.",sad,isear
junior dormitory school started complain make lot noise duty assigned prefect class mate very cool dull.,angry,isear
boy look probation service deliberately offended provoke reaction police.,sad,isear
hurry get lecture car would not start.,angry,isear
girlfriend sent letter shiny picture it.,joyful,isear
made love someone really love. sometimes even considered unlikable.,angry,isear
sitting car next man masturbating.,anxious,isear
failed answer simple question.,sad,isear
"friend replying letter saying attracted suggesting write, talk get together see thing went suggestion could ring really good though really insane conversation.",joyful,isear
"got know friend closest got engaged, going away. overjoyed her, also felt frightened very emotionally dependent her. not know would without her.",anxious,isear
one day came across certain boy intruding friendship lover girlfriend very sad expect girl disappoint regarded very faithful.,sad,isear
happy understood girl liked love me.,joyful,isear
lady live not bothered clean went holiday live collective .,angry,isear
"depressed very bad relationship, first love called told would always care no matter did.",joyful,isear
"dream anything terrifying used fear rest day dream might come true e.g., beaten eaten ? snake.",anxious,isear
grandfather's death.,sad,isear
talking someone disliked.,angry,isear
friend discussing good look guy realized listening.,sad,isear
convinced someonne broken flat woke heard sound frightened me.,anxious,isear
"informed flatmate that, moved flat, expected u buy food separetely event actually happened 5 month sharing began. prior this, said nothing.",angry,isear
third highest grade class best answer given one question question graded professor indicated liked answer .,joyful,isear
received bad news informing grandmother grandfather passed away. first one die grandmother two day grandfather died too.,sad,isear
car driving skidded icy road landed ditch one side rock.,anxious,isear
got married.,joyful,isear
"item belonged friend mine missing. taken earlier thought returnrd so asked stubbornly refused it. later looked it, found room.",sad,isear
grandmother wanted help her. driving tractor pulling dead branch tree. told respect me.,sad,isear
not finish homework.,sad,isear
"girlfriend one day went promised back 6.00 pm however first arrived 10.00 pm, without message go evening .",angry,isear
"cycling country dog started running beside me, growling barking, trying bite foot.",anxious,isear
husband suddenly fell ill seriously medical examination not know would follow.,anxious,isear
"lived boyfriend foreign country half year, saw impossible stay economic reason . separated although loved him.",sad,isear
left alone biology building surrounded empty buildings.,anxious,isear
got back too late sunday going without called home tell was. mother slept whole night.,sad,isear
"quarreling father, made false assertions.",angry,isear
coming back home alone night.,anxious,isear
"insulted two friend thought gossiping right nose, however later found not so.",sad,isear
"understood marriage falling apart, decided legally separated.",sad,isear
"saw man falling walkway. seemed half dead, immobile. felt disgust people passed without anything help.",angry,isear
elder sister forced thing not like do.,angry,isear
family heard mother's cousin life england wrote u tell cancer lymph glands.,sad,isear
